"subjectID" "activity" "tBodyAccMeanX" "tGravityAccarCoeffX2" "tBodyGyrominX" "tBodyGyroJerkcorrelationXZ" "tBodyGyroJerkMagarCoeff4" "fBodyAccbandsEnergy18" "fBodyAccJerkbandsEnergy916" "fBodyGyrobandsEnergy1724" "fBodyBodyGyroMagMean"
6 13 0.2743189 0.93209529 0.85817314 0.45426145 0.05661651 -0.99839982 -0.99989185 -0.99962494 -0.92399224
6 13 0.26545935 0.76941403 0.84561151 0.38315835 0.041425135 -0.99990486 -0.99992644 -0.99985667 -0.96957679
6 13 0.2822208 0.57773601 0.83730098 0.11514454 0.037276707 -0.99992639 -0.99991696 -0.99995012 -0.99420791
6 13 0.27857563 0.31533893 0.83730098 0.061329663 -0.010844452 -0.99980626 -0.99993959 -0.99998176 -0.99406703
6 13 0.27154851 0.20509416 0.83876644 0.033724974 -0.027575618 -0.99964003 -0.99996175 -0.99998565 -0.99564353
6 13 0.27500213 0.37704013 0.84076881 0.026950182 -0.072635394 -0.99952698 -0.99995541 -0.99998491 -0.99595258
6 13 0.2783249 0.41746103 0.84233963 0.14222263 0.082827381 -0.99961316 -0.99997376 -0.99998222 -0.99574384
6 13 0.27728484 0.60406998 0.84428753 0.088605164 0.38747424 -0.99978223 -0.9999114 -0.99994024 -0.96367277
6 13 0.26339038 0.45167021 0.83116211 0.33795523 0.10758578 -0.9984421 -0.99950913 -0.99966675 -0.95706779
6 13 0.26792103 0.35058901 0.83116211 0.32889313 0.037010107 -0.99840344 -0.99944377 -0.99962896 -0.97417183
6 13 0.28960037 0.47673375 0.82955955 0.4459736 0.30226935 -0.99969255 -0.9997021 -0.99958084 -0.98062593
6 13 0.28256702 0.50972477 0.82955955 0.55188085 0.42157175 -0.99982692 -0.99979156 -0.99959379 -0.98207323
6 13 0.27410339 0.10279029 0.82125023 0.13863662 1 -0.99963452 -0.99878323 -0.99747742 -0.90388498
6 13 0.27470623 0.12883433 0.82125023 0.14441305 0.9514599 -0.99927532 -0.99862127 -0.99726803 -0.90401723
6 13 0.28061952 0.27546709 0.77801665 0.094350582 -0.18439089 -0.99628575 -0.99889841 -0.99848809 -0.9073819
1 13 0.30981822 0.39736803 0.084159888 -0.33636127 -0.48247829 -0.84610399 -0.26682905 -0.51641569 -0.27202155
1 13 0.31530213 0.21827732 0.088538079 -0.28634986 -0.36446001 -0.86296968 -0.21262919 -0.12112969 -0.33355498
1 13 0.23654217 0.1824178 0.30479408 -0.19642393 -0.16747043 -0.81874056 -0.5544896 -0.33247302 -0.39206471
1 13 0.25894465 0.28774181 0.30479408 -0.021585233 -0.17454544 -0.82013366 -0.41842913 -0.45525025 -0.33225754
1 13 0.31489917 0.37601421 0.24214634 0.03822038 -0.1504039 -0.86445774 -0.27511931 -0.56503931 -0.32239335
1 13 0.28526353 0.39805773 0.24214634 -0.031520297 -0.22646605 -0.84587302 -0.20184328 -0.62974477 -0.32362013
1 13 0.27117885 0.47630392 0.29251374 -0.078609194 -0.11757468 -0.81405843 -0.25702308 -0.55960926 -0.33560724
1 13 0.26983818 0.53519402 0.29251374 -0.024171729 -0.075522775 -0.85251045 -0.36347096 -0.47770592 -0.30311996
1 13 0.26828041 0.45886916 0.31285956 -0.11346653 -0.20126215 -0.8622548 -0.10186374 -0.55364374 -0.34679831
1 13 0.30149389 0.36252918 0.31285956 -0.25408005 -0.19682658 -0.86384413 0.053640818 -0.44491336 -0.42854051
1 13 0.30125824 0.30385412 0.19795586 -0.15928677 -0.071380084 -0.83013894 0.08598547 -0.53837364 -0.3783184
1 13 0.26126791 0.46432839 0.19795586 -0.040325001 -0.18813891 -0.85670675 -0.29781438 -0.3719529 -0.3319987
1 13 0.24454307 0.4556415 0.20952987 -0.10781707 -0.32279487 -0.86924112 -0.44187308 -0.40372053 -0.36742473
1 13 0.15294903 0.4788696 0.42954884 -0.20236696 -0.43082682 -0.79339412 -0.33819945 -0.54366991 -0.32502112
1 13 0.24097672 0.47679107 0.40481587 -0.10129299 -0.050231224 -0.82788306 -0.41750575 -0.50304805 -0.29225535
1 13 0.32870164 0.49162454 0.29216624 -0.070580845 -0.010588636 -0.85503216 -0.35054264 -0.58629488 -0.37097511
1 13 0.32358227 0.46802602 0.18314952 -0.22087 -0.46040572 -0.87668945 -0.21675248 -0.34951638 -0.33525595
1 13 0.27405281 0.43193538 0.18314952 -0.25530625 -0.18099019 -0.85714389 -0.051960176 -0.38730026 -0.31674264
1 13 0.21887727 0.34225278 0.19951139 -0.12701489 -0.065635849 -0.85696215 -0.14883701 -0.31933685 -0.32314371
1 13 0.25774084 0.46061218 0.27039901 -0.038799625 -0.28814202 -0.8812364 -0.30452938 -0.68223382 -0.37098112
1 13 0.3368281 0.49952202 0.32956736 -0.2573517 -0.35401886 -0.87177057 -0.18633055 -0.49873608 -0.33236527
1 13 0.26969343 0.44003716 0.32956736 -0.2793631 -0.34671702 -0.84966797 -0.26441588 -0.46422981 -0.36340787
1 13 0.27904261 0.31104686 0.31230583 -0.19648186 -0.30945215 -0.85718721 -0.40418664 -0.54363826 -0.40114354
1 13 0.28871707 0.29922903 0.31230583 -0.22913397 -0.32326209 -0.90278051 -0.45467402 -0.49556367 -0.41451287
1 13 0.20695313 0.34425769 0.18980217 -0.1148356 -0.22765614 -0.89525638 -0.58426409 -0.48572969 -0.20794962
1 13 0.29920749 0.2897278 0.18980217 0.11170839 -0.13723766 -0.81801391 -0.64830036 -0.60431264 0.10397545
1 13 0.34847354 0.44864324 0.2243119 -0.027009219 -0.21310764 -0.79183876 -0.50980752 -0.65707653 0.058862666
3 13 0.34431699 0.70553132 0.45205555 0.42196085 0.48927404 -0.8094804 -0.83981173 -0.67587539 -0.33827846
3 13 0.34657832 0.68125536 0.17153495 0.16077673 0.45057046 -0.82831376 -0.45601321 -0.65821177 -0.16773947
3 13 0.19231393 0.58560284 0.085506471 -0.26081452 0.060279399 -0.792121 -0.33972268 -0.69685404 -0.22943654
3 13 0.30236888 0.5859261 0.085506471 -0.3451618 -0.12049174 -0.82352175 -0.40365 -0.70148536 -0.32561061
3 13 0.34479568 0.64906926 0.25375908 -0.17884152 -0.053472358 -0.87779102 -0.49254108 -0.63976982 -0.32200877
3 13 0.29357733 0.60894 0.42591094 -0.21547993 -0.33465038 -0.85874064 -0.3544553 -0.72424269 -0.210279
3 13 0.19716007 0.51705653 0.67174931 -0.23629993 -0.35603114 -0.83851573 -0.44712467 -0.80805039 -0.30959308
3 13 0.41263438 0.74482849 0.2815077 0.27175773 0.15898211 -0.84720492 -0.73859233 -0.86750288 -0.31309358
3 13 0.29993307 0.7009822 0.12365584 0.062009029 0.14075215 -0.88943466 -0.73396176 -0.6679625 -0.22817142
3 13 0.23857264 0.57669844 -0.061613859 -0.28398732 -0.23603501 -0.86929679 -0.61019649 -0.72343533 -0.23970322
3 13 0.31730155 0.59290723 -0.061613859 0.0028569393 0.019935291 -0.82583558 -0.63531979 -0.85706064 -0.22278801
3 13 0.24327513 0.61866801 0.25071185 0.3723235 0.15552493 -0.83620975 -0.69483403 -0.85284582 -0.30251397
3 13 0.30951019 0.57872558 0.25071185 0.063325596 -0.15068444 -0.82943525 -0.48408026 -0.79420054 -0.29285971
3 13 0.35311396 0.56045245 0.72350275 -0.13290018 -0.18306086 -0.85488008 -0.52347176 -0.75302968 -0.42126905
3 13 0.47189804 0.64680253 0.28612221 -0.011052306 0.053239592 -0.82243695 -0.47888607 -0.6414674 -0.39033902
3 13 0.2165925 0.69401772 -0.094030796 -0.21372059 0.28863734 -0.87586076 -0.34217517 -0.84467401 -0.15255226
3 13 0.19080388 0.60486011 -0.094030796 -0.045209696 0.40334267 -0.73030924 -0.6103511 -0.54661657 -0.047623314
3 13 0.2795653 0.56840612 0.30151783 -0.0097775158 0.3150472 -0.69838407 -0.70271042 -0.49115046 -0.28227339
3 13 0.32759217 0.57900365 0.30151783 0.04829137 0.11448408 -0.88991447 -0.55702941 -0.82685886 -0.33911929
3 13 0.26160157 0.39425573 0.54663328 0.089984865 0.05433563 -0.8169491 -0.72620415 -0.68833072 -0.28819596
2 13 0.057515757 0.84063198 0.26340366 -0.053074935 -0.30945328 -0.84231703 -0.64399008 -0.93738143 -0.4423003
2 13 0.13143218 0.82837444 0.26340366 -0.16056831 -0.19289731 -0.79162723 -0.6502801 -0.92982857 -0.46756671
2 13 0.30718754 0.72433867 0.59257164 -0.067126787 -0.32620309 -0.72037901 -0.69561213 -0.92177399 -0.4388854
2 13 0.35078106 0.78016473 0.58021706 -0.10804666 -0.12323173 -0.73060594 -0.55878071 -0.93859833 -0.46116802
2 13 0.34030433 0.7453447 0.58021706 -0.2647951 0.30618435 -0.82338286 -0.71386888 -0.92718483 -0.5373125
2 13 0.25500567 0.6860929 0.5726303 -0.17208886 -0.057967359 -0.83173119 -0.68328672 -0.94935435 -0.56326371
2 13 0.17119582 0.70787275 0.44497463 -0.1451907 -0.10310769 -0.810725 -0.74527944 -0.97284194 -0.56667306
2 13 0.21912894 0.73349674 0.44497463 -0.090884083 0.25967713 -0.79005984 -0.83826658 -0.91904627 -0.54293817
2 13 0.18721882 0.81386887 0.36198981 -0.16752785 -0.14087647 -0.66162052 -0.77907503 -0.93162283 -0.52544045
2 13 0.27812448 0.82947322 0.36198981 0.00092191622 -0.35122099 -0.7885378 -0.68134265 -0.92360249 -0.57602135
2 13 0.3218166 0.7838126 0.51644791 0.015896455 -0.08918795 -0.74688865 -0.67586738 -0.87851533 -0.41792806
2 13 0.33684254 0.78673527 0.59853703 -0.22110505 -0.10487357 -0.77032194 -0.46646284 -0.85252212 -0.38568188
2 13 0.30242875 0.67451145 0.5551318 -0.36431716 -0.20954236 -0.82827363 -0.58064643 -0.87237202 -0.54615889
2 13 0.25917503 0.62208832 0.5551318 -0.32235122 -0.1654736 -0.78567082 -0.60624886 -0.85743967 -0.56489224
2 13 0.25051187 0.65715272 0.4327423 -0.25252822 -0.13215334 -0.78213973 -0.68619978 -0.9413147 -0.53703269
2 13 0.24299312 0.71101608 0.4327423 -0.31627996 -0.13230517 -0.81665044 -0.6502963 -0.93747444 -0.55526704
2 13 0.26318289 0.81207924 0.25988801 -0.26662591 -0.14005809 -0.56046278 -0.38956875 -0.90063492 -0.45238049
2 13 0.31513174 0.78727389 0.28635427 -0.29322601 -0.22389212 -0.73341913 -0.21774898 -0.85497976 -0.46949813
2 13 0.24051687 0.71523638 0.62476462 -0.10401412 -0.16420529 -0.76643178 -0.59238553 -0.89472433 -0.52077883
2 13 0.19290966 0.70786937 0.44858147 -0.01651775 -0.088831904 -0.73024472 -0.60578914 -0.89398134 -0.4721108
2 13 0.17507914 0.64197299 0.44858147 -0.043087957 -0.018143751 -0.73086188 -0.60550183 -0.90094827 -0.44822115
2 13 0.3353217 0.72839445 0.51849091 -0.21414893 0.13299107 -0.70975024 -0.59209389 -0.88573353 -0.4250524
2 13 0.40090292 0.80637379 0.36147154 -0.28581419 0.27314363 -0.76647304 -0.39123308 -0.87340563 -0.49216668
2 13 0.3589574 0.74063515 0.36147154 -0.23920977 0.0067383101 -0.79513032 -0.48758109 -0.95467354 -0.52017397
5 18 0.27858727 0.27514127 0.79872209 -0.0035565179 -0.23407399 -0.99813739 -0.9997378 -0.99991372 -0.97061538
5 18 0.27946201 0.20127435 0.83322484 -0.049713679 -0.050522772 -0.99929797 -0.99989847 -0.99997714 -0.99072472
5 18 0.27609876 0.25458832 0.84648342 -0.17805206 -0.3022376 -0.99982708 -0.99991589 -0.99994613 -0.99639128
5 18 0.27622401 0.14835628 0.84222241 -0.18748919 -0.47904763 -0.99994232 -0.99985353 -0.99995926 -0.99638383
5 18 0.27816633 0.337525 0.84222241 -0.27142355 -0.34509704 -0.99990933 -0.99985831 -0.99999055 -0.99613162
5 18 0.27968988 0.46196511 0.84400417 -0.19068231 -0.27837522 -0.99976055 -0.99982068 -0.99996886 -0.99481551
5 18 0.27982712 0.46762499 0.82016277 0.21909089 -0.26258314 -0.99825262 -0.99988939 -0.99992846 -0.98296028
5 18 0.27672372 0.39970954 0.82016277 0.13977614 -0.60814767 -0.99099866 -0.99984456 -0.99983185 -0.94382183
5 18 0.2701476 0.46965102 0.74930103 -0.48054758 -0.64632881 -0.98442811 -0.99620793 -0.99889773 -0.92273545
5 18 0.27466131 0.47560589 0.74930103 -0.59960664 -0.70558281 -0.98934943 -0.99570677 -0.99924068 -0.93242205
5 18 0.28052025 0.37227295 0.80547336 -0.13661367 -0.14676012 -0.99810314 -0.99918502 -0.99944197 -0.96819478
5 18 0.27466707 0.6074493 0.80768979 -0.085925961 -0.21098663 -0.99534669 -0.99956966 -0.99980131 -0.97625428
5 18 0.28027188 0.45493286 0.80891543 -0.12443612 -0.11227797 -0.99396989 -0.99944752 -0.99983428 -0.96820128
5 18 0.27983718 0.41078456 0.80891543 -0.052576807 -0.3660641 -0.99556727 -0.99929653 -0.9998031 -0.96435907
5 18 0.28458557 0.63355169 0.77672965 0.052760905 -0.27681671 -0.98629207 -0.99921021 -0.99869721 -0.92940465
5 18 0.27856919 0.55620929 0.77672965 -0.40102572 -0.2492984 -0.98051306 -0.9963939 -0.99894952 -0.91967107
5 18 0.26931702 0.49879695 0.78285222 -0.52881043 -0.35020806 -0.99385806 -0.99563173 -0.99892738 -0.91556375
5 18 0.28057475 0.36653236 0.7935273 -0.2725621 -0.21166051 -0.99935648 -0.99937942 -0.99949292 -0.95697759
5 18 0.27965853 0.50756044 0.77397072 0.23218451 -0.12124792 -0.99931503 -0.99945452 -0.99959683 -0.94269372
5 18 0.27410158 0.58099514 0.77397072 0.18738609 0.10125269 -0.9990379 -0.99951347 -0.99976715 -0.94430193
5 18 0.27559097 0.58523673 0.80612544 -0.12085714 -0.10739279 -0.99950698 -0.99930874 -0.99972241 -0.94520654
5 18 0.2779731 0.9287229 0.78260282 -0.30009768 -0.52034155 -0.99888887 -0.99857435 -0.99929591 -0.94190086
5 18 0.27846527 0.73348954 0.84077816 -0.21976037 -0.5815858 -0.99840539 -0.99927446 -0.99955036 -0.95100331
5 18 0.28287244 0.65932804 0.83551606 -0.15209046 -0.30526455 -0.99940094 -0.9999273 -0.99992453 -0.9789454
5 18 0.28195184 0.61887734 0.83242603 -0.40198769 -0.50348338 -0.9994725 -0.99985204 -0.99996641 -0.98436841
5 18 0.27959526 0.64658553 0.83242603 -0.38765875 -0.40934047 -0.99911649 -0.99987171 -0.99994045 -0.98700814
5 18 0.27768107 0.5734886 0.84065238 0.012610268 -0.50602138 -0.99864596 -0.99984063 -0.99992444 -0.98406415
5 18 0.27702046 0.46409429 0.83247899 0.17659216 -0.37848844 -0.99888364 -0.99979064 -0.99995167 -0.98104341
5 18 0.27730208 0.38670065 0.83247899 0.19305775 -0.22267407 -0.99871936 -0.99989311 -0.99994736 -0.98353798
5 18 0.27860368 0.4692081 0.84033236 -0.043463801 -0.23054148 -0.99887478 -0.99994313 -0.99996917 -0.98913844
5 18 0.27892952 0.3539621 0.84033236 -0.28142883 -0.071604093 -0.99816162 -0.99984204 -0.99991757 -0.97825544
5 18 0.27243879 0.35567787 0.80245543 -0.29369607 -0.073480155 -0.99830226 -0.99950846 -0.99966213 -0.97559055
5 18 0.27701277 0.24830149 0.80245543 -0.25165535 -0.15514098 -0.99758766 -0.99951634 -0.99974249 -0.97551112
5 18 0.28180377 0.23349956 0.82160019 -0.25423232 -0.46500453 -0.99934085 -0.9997198 -0.99964348 -0.9795607
5 18 0.27619962 0.49020134 0.81480324 -0.31112946 -0.1044624 -0.99908276 -0.99957179 -0.99985104 -0.97416386
5 18 0.27641648 0.49535009 0.81480324 -0.31874782 -0.043981264 -0.99939072 -0.99972661 -0.99979023 -0.97675418
5 18 0.27954799 0.45356879 0.84324874 -0.19770983 -0.41912817 -0.99897232 -0.99988024 -0.99991532 -0.98363926
5 18 0.27835122 0.37078467 0.83767967 -0.27511676 -0.51084917 -0.99940523 -0.99990459 -0.999908 -0.99162679
5 18 0.27567195 0.35026031 0.83767967 -0.21625213 -0.40922754 -0.99983483 -0.99983735 -0.99997407 -0.99511659
5 18 0.27753099 0.48089707 0.82288018 0.02110899 -0.43570362 -0.99968677 -0.99987025 -0.99988525 -0.98492786
4 18 0.27016127 0.58957392 0.81837722 -0.32901557 -0.27037727 -0.99885006 -0.99942893 -0.99944981 -0.9386113
4 18 0.28893536 0.71960575 0.83300708 0.087252789 -0.24593749 -0.99848999 -0.99987747 -0.99997595 -0.97446704
4 18 0.28676845 0.40554012 0.83960488 0.017098555 -0.0093020822 -0.99954022 -0.99970865 -0.99996734 -0.99163837
4 18 0.27572708 0.4383261 0.83960488 -0.016237872 -0.069649972 -0.99979245 -0.99970219 -0.99995211 -0.99166006
4 18 0.27808801 0.13288394 0.8400549 -0.021878105 -0.011925226 -0.99982746 -0.99983244 -0.99998113 -0.99455931
4 18 0.28128644 -0.050613819 0.8400549 -0.1035554 0.40848566 -0.99979135 -0.99988128 -0.99997649 -0.99353431
4 18 0.27642462 0.42303534 0.84354469 -0.022428459 0.13726868 -0.99979396 -0.9998882 -0.9999888 -0.9945869
4 18 0.27536438 0.42983574 0.84517337 0.18180635 -0.23145096 -0.99985523 -0.99993564 -0.99998679 -0.99768506
4 18 0.27684305 0.45106938 0.84517337 0.12293808 -0.057562817 -0.99981551 -0.9999382 -0.9999749 -0.99686883
4 18 0.2776553 0.31417861 0.84511415 -0.027526365 0.047910066 -0.99971552 -0.999902 -0.9999759 -0.99652232
4 18 0.27626143 0.26841488 0.84511415 0.038662798 -0.016761772 -0.99981524 -0.999862 -0.99998552 -0.99741289
4 18 0.27761252 0.22900866 0.84556783 0.17745574 0.067617137 -0.99993012 -0.99987151 -0.99998742 -0.9964116
4 18 0.2800452 0.17182853 0.84586962 -0.11851043 0.11788675 -0.99985473 -0.99982887 -0.99997284 -0.99693656
4 18 0.27960576 0.17771414 0.84654203 -0.090538343 -0.1044178 -0.99988722 -0.99987983 -0.99998539 -0.99681949
4 18 0.28926591 0.40394108 0.77558482 -0.63326084 -0.16246129 -0.98371065 -0.99954092 -0.99962846 -0.93720917
4 18 0.26886864 0.50960553 0.83296551 -0.22286802 -0.43847248 -0.99915475 -0.9998315 -0.99995342 -0.98080668
4 18 0.28032599 0.40795804 0.84319851 -0.33711112 -0.41882388 -0.99945863 -0.99992655 -0.99997854 -0.99450907
4 18 0.28052762 0.50661374 0.84649012 -0.2399896 -0.19714258 -0.99953462 -0.9998723 -0.99998406 -0.99413447
4 18 0.27543425 0.31643637 0.8432808 -0.20754965 -0.40580949 -0.9996656 -0.99982682 -0.99996967 -0.99428396
4 18 0.27408581 0.20301112 0.84207643 -0.37188565 -0.13273365 -0.9994962 -0.99967659 -0.99993183 -0.98966076
4 18 0.27494128 0.40440535 0.83880727 -0.39210441 -0.041640741 -0.99951199 -0.99960025 -0.99992287 -0.98721777
4 18 0.27569234 0.48574391 0.83880727 -0.24173559 -0.23714776 -0.99983624 -0.99975895 -0.9999607 -0.99104409
4 18 0.2789204 0.46084123 0.84581177 -0.25364108 -0.15066834 -0.99958469 -0.99988321 -0.99997524 -0.99352231
4 18 0.27900267 0.49352805 0.84478796 -0.0075956064 -0.089055891 -0.99970866 -0.99986391 -0.99998931 -0.99454272
4 18 0.27335027 0.30700719 0.84478796 0.0074684865 -0.11281648 -0.99970849 -0.99989835 -0.99998014 -0.99613429
4 18 0.27688996 0.27712126 0.8445386 -0.16309296 -0.055156199 -0.99963907 -0.99990148 -0.99998013 -0.99603045
4 18 0.27604308 0.38691171 0.8445386 -0.061421906 0.00070510363 -0.99974625 -0.9999527 -0.99999007 -0.99834585
4 18 0.27632796 0.26659656 0.84531869 0.020273766 -0.038817534 -0.99972696 -0.99991256 -0.99999405 -0.99705091
4 18 0.27814281 0.33987939 0.84396802 -0.045047664 -0.00018671847 -0.99972809 -0.99989172 -0.99998549 -0.99688087
4 18 0.2758447 0.43047399 0.84396802 -0.14801561 -0.09442498 -0.99975635 -0.99993336 -0.99997714 -0.99742831
6 18 0.2622916 0.93309354 0.84018977 0.066040735 0.078398457 -0.99884725 -0.99985055 -0.99995158 -0.94294814
6 18 0.26333579 0.66562513 0.84173929 0.17803409 0.23123061 -0.99985219 -0.99985329 -0.99996505 -0.98351704
6 18 0.27865057 0.64451539 0.84622799 0.05664194 0.10557153 -0.99991821 -0.99993461 -0.99999197 -0.99315785
6 18 0.27361378 0.27470148 0.8471322 -0.18850497 -0.3162499 -0.99992473 -0.99987927 -0.99999429 -0.99523827
6 18 0.27519115 0.33605263 0.84556084 -0.2005707 -0.26622268 -0.99989629 -0.99985389 -0.99998884 -0.994329
6 18 0.27733161 0.37273065 0.84556084 -0.21121873 -0.22264501 -0.99987354 -0.99990723 -0.99998503 -0.99573105
6 18 0.28279573 0.45168501 0.84637103 0.10765339 -0.024337023 -0.99991494 -0.99995139 -0.999994 -0.99682057
6 18 0.28252314 0.38421171 0.84465593 -0.029611248 -0.1087839 -0.99992405 -0.9999242 -0.99999198 -0.9975169
6 18 0.27634522 0.27796553 0.84465593 -0.074051225 -0.036150679 -0.99993829 -0.99987823 -0.99999275 -0.99596155
6 18 0.27591272 0.26929798 0.8464846 -0.037872405 -0.13913549 -0.99982637 -0.99986784 -0.99999023 -0.99656861
6 18 0.274924 0.35477071 0.8466286 -0.1842887 -0.3276629 -0.99978122 -0.99992283 -0.99999565 -0.99766047
6 18 0.27801964 0.4928914 0.8466286 0.021783034 -0.23053503 -0.99990921 -0.99990677 -0.9999971 -0.99744056
6 18 0.27861789 0.54743959 0.84611419 0.11604851 -0.099080578 -0.99988513 -0.99989961 -0.99999725 -0.99715472
6 18 0.27437626 0.34451097 0.84611419 -0.00064985391 -0.15051454 -0.99985942 -0.99994923 -0.99999855 -0.99793504
6 18 0.2755412 0.19375239 0.84605006 0.097724901 -0.22930216 -0.99988473 -0.99995606 -0.99999795 -0.99783073
6 18 0.23230773 0.96415368 0.84276858 0.0012484646 -0.40895451 -0.99987716 -0.99991319 -0.9999365 -0.97356738
6 18 0.27773845 0.81861508 0.84276858 0.11551889 -0.55785595 -0.99988346 -0.99988403 -0.99998884 -0.99511842
6 18 0.279534 0.44195936 0.8398919 0.16433096 -0.54653591 -0.99989431 -0.99985461 -0.99999249 -0.99598097
6 18 0.27949226 0.25698731 0.8398919 -0.18752946 -0.4168225 -0.9998602 -0.99985741 -0.99998975 -0.99638622
6 18 0.28361523 0.38147451 0.84273435 -0.3155076 -0.14558998 -0.99984177 -0.99985323 -0.9999935 -0.99458242
6 18 0.27958313 0.53671631 0.84467383 0.027669684 -0.11660716 -0.99975715 -0.99989871 -0.99999573 -0.99226435
6 18 0.27420558 0.46546325 0.84562208 0.27021331 -0.22387646 -0.99985219 -0.99994681 -0.99999662 -0.99350495
6 18 0.27633845 0.36016742 0.84429066 -0.035075562 -0.24431451 -0.99976873 -0.9999635 -0.9999917 -0.99670216
6 18 0.27861694 0.23092383 0.84429066 -0.10133281 -0.11368669 -0.9996653 -0.9999685 -0.99998556 -0.99693963
6 18 0.27801893 0.17537046 0.84634398 0.023720037 -0.016615175 -0.99970686 -0.99994742 -0.99998791 -0.99820654
6 18 0.27858677 0.32653567 0.84616746 -0.030774851 -0.4037232 -0.9998249 -0.99993989 -0.99999615 -0.99844273
6 18 0.2795951 0.44576098 0.84616746 -0.10199292 -0.7580076 -0.99974743 -0.99995803 -0.99999834 -0.99935587
6 18 0.27765025 0.55092501 0.84606616 0.014480127 -0.5234058 -0.99983864 -0.99988362 -0.99999309 -0.99761407
6 18 0.27712578 0.48614998 0.84569287 -0.064820826 -0.38766325 -0.99993267 -0.99981316 -0.99999271 -0.99693214
6 18 0.27929709 0.30266727 0.84569287 -0.10699547 -0.21498437 -0.9998618 -0.99991007 -0.99999461 -0.99799233
6 18 0.27799997 0.20722719 0.84517715 0.20340336 0.26556596 -0.99984142 -0.99992441 -0.99998806 -0.98932977
6 18 0.28271017 0.29339561 0.84517715 0.1177814 0.12997651 -0.99986735 -0.99995066 -0.99998506 -0.98783511
1 18 0.25588817 0.62796783 0.54857091 -0.036029521 -0.11907347 -0.86306653 -0.83525211 -0.85731641 -0.65222308
1 18 0.20972857 0.50480833 0.58168093 -0.028213912 -0.059613556 -0.89203463 -0.84251996 -0.89334094 -0.67641787
1 18 0.28896924 0.52387635 0.63417271 0.061128527 -0.17055391 -0.85754629 -0.88452445 -0.88391632 -0.68351749
1 18 0.32096137 0.48238792 0.57513557 0.062069625 -0.37988022 -0.88884905 -0.90136062 -0.78855376 -0.64886671
1 18 0.19841429 0.51380305 0.57513557 0.047563352 -0.43228223 -0.90247417 -0.85017446 -0.87465387 -0.65105565
1 18 0.30475234 0.554411 0.63702874 0.16253276 -0.28306916 -0.90362196 -0.84805107 -0.83902313 -0.63089742
1 18 0.3104028 0.50808325 0.54705144 0.18197707 -0.16319655 -0.91361142 -0.86920655 -0.86443854 -0.61494014
1 18 0.24647895 0.56805484 0.54705144 -0.034367872 -0.1330979 -0.90920298 -0.85676257 -0.89123995 -0.68111003
1 18 0.32290714 0.58013538 0.59590074 -0.1798953 -0.19609365 -0.90853436 -0.87928022 -0.84295223 -0.66979963
1 18 0.27940903 0.56097432 0.59590074 -0.072096225 -0.21645415 -0.90318207 -0.82755522 -0.81890363 -0.60148728
1 18 0.20559292 0.59034041 0.62087694 0.078802198 -0.16200397 -0.87632186 -0.84552158 -0.83799886 -0.6419369
1 18 0.2925733 0.56919333 0.62087694 0.13914664 -0.33712887 -0.86991754 -0.8683669 -0.86555271 -0.67043685
1 18 0.35973321 0.54250007 0.61105407 0.088851695 -0.40352113 -0.87501025 -0.87219188 -0.87204658 -0.67398978
1 18 0.2409014 0.57044562 0.61105407 0.036891446 -0.23474485 -0.90296343 -0.87595992 -0.87452714 -0.66525581
1 18 0.26642533 0.69771355 0.58945863 -0.074554317 -0.56975555 -0.85960717 -0.90284872 -0.93398711 -0.62680501
1 18 0.23763972 0.66125835 0.58573282 -0.04666994 -0.37562206 -0.89199509 -0.83132918 -0.91404055 -0.63147395
1 18 0.31526722 0.58258053 0.58573282 -0.046173422 -0.23419623 -0.89828261 -0.82852433 -0.91447197 -0.69201527
1 18 0.33802434 0.43337982 0.64484197 0.06245606 -0.18720913 -0.90127008 -0.85398941 -0.81426415 -0.68059588
1 18 0.2167391 0.48580322 0.61309469 0.096976028 -0.2018068 -0.88797458 -0.83259726 -0.81629323 -0.65049553
1 18 0.30318671 0.5630602 0.58144019 -0.070899726 -0.21625426 -0.88525592 -0.79999893 -0.85930713 -0.63174148
1 18 0.32689322 0.48744709 0.58144019 -0.21637834 -0.082066156 -0.90596507 -0.77329565 -0.80016274 -0.66340672
1 18 0.17696686 0.58929012 0.61640782 -0.13180479 -0.017718317 -0.91262884 -0.80456285 -0.85010317 -0.66840446
1 18 0.29397044 0.60425117 0.58692015 0.047447662 -0.32510571 -0.9129773 -0.80629053 -0.87937459 -0.65374213
1 18 0.37150846 0.49528455 0.58692015 -0.050999635 -0.35633008 -0.89717019 -0.77061385 -0.83150086 -0.63897717
1 18 0.21318282 0.50120318 0.5724848 -0.17385164 -0.33973409 -0.89951147 -0.82464465 -0.86634053 -0.6181241
1 18 0.23655417 0.52874814 0.5724848 -0.12929271 -0.51316362 -0.88948096 -0.87114895 -0.91685617 -0.64977356
1 18 0.34280952 0.58033058 0.63113969 -0.14301686 -0.43266004 -0.88948463 -0.86751934 -0.88002019 -0.66274926
1 18 0.25737625 0.57475108 0.62247197 -0.22447121 -0.18479543 -0.90476099 -0.86537679 -0.80367886 -0.6552534
1 18 0.24903861 0.47745634 0.56624403 -0.3322582 -0.086989405 -0.91923227 -0.85228255 -0.75735745 -0.67191849
3 18 0.38732286 0.71502383 0.54716488 -0.25754428 -0.40456778 -0.78643559 -0.87239259 -0.94127591 -0.70939719
